slug,question,category,cluster_id,cluster_label,market_volume,degree
will-russia-enter-pokrovskoe-by-december-31-2026,"Will Russia enter Pokrovskoe by December 31, 2026?",geopolitics,0,Russia-Ukraine territorial control,0.0,182
will-russia-capture-pokrovka-by-february-28,Will Russia capture Pokrovka by February 28?,geopolitics,0,Russia-Ukraine territorial control,37207.201644,182
will-russia-capture-pokrovka-by-march-31,Will Russia capture Pokrovka by March 31?,geopolitics,0,Russia-Ukraine territorial control,16159.169654999989,182
will-russia-capture-pokrovka-by-april-30,Will Russia capture Pokrovka by April 30?,geopolitics,0,Russia-Ukraine territorial control,12011.29887100001,182
will-russia-capture-pokrovka-by-may-31,Will Russia capture Pokrovka by May 31?,geopolitics,0,Russia-Ukraine territorial control,5894.911786999999,182
will-russia-capture-pokrovka-by-july-31,Will Russia capture Pokrovka by July 31?,geopolitics,0,Russia-Ukraine territorial control,0.0,182
will-russia-enter-stinky-by-march-31,Will Russia enter Stinky by March 31?,geopolitics,0,Russia-Ukraine territorial control,24684.112571,182
will-russia-enter-stinky-by-april-30,Will Russia enter Stinky by April 30?,geopolitics,0,Russia-Ukraine territorial control,12050.192959999998,182
will-russia-enter-stinky-by-may-31,Will Russia enter Stinky by May 31?,geopolitics,0,Russia-Ukraine territorial control,32703.32515699997,182
will-russia-enter-stinky-by-july-31,Will Russia enter Stinky by July 31?,geopolitics,0,Russia-Ukraine territorial control,60.0,182
us-x-iran-permanent-peace-deal-by-april-22-2026,"US x Iran permanent peace deal by April 22, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,26051734.516940523,88
us-x-iran-permanent-peace-deal-by-april-30-2026-925,"US x Iran permanent peace deal by April 30, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,24173101.268068768,88
us-x-iran-permanent-peace-deal-by-may-31-2026-333-871-241-192-799-449-125,"US x Iran permanent peace deal by May 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,64600755.10268024,88
us-x-iran-permanent-peace-deal-by-june-30-2026-837-641-896-877-363-892-537-597,"US x Iran permanent peace deal by June 30, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,15084830.931223296,88
us-x-iran-permanent-peace-deal-by-april-24-2026,"US x Iran permanent peace deal by April 24, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2840339.1436810005,88
us-x-iran-permanent-peace-deal-by-may-15-2026-144-885-839,"US x Iran permanent peace deal by May 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,18446435.319120057,88
us-x-iran-permanent-peace-deal-by-december-31-2026-961-587-341-574-555,"US x Iran permanent peace deal by December 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,5289876.411946003,88
us-x-iran-permanent-peace-deal-by-may-8-2026,"US x Iran permanent peace deal by May 8, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2171151.985206002,88
us-x-iran-permanent-peace-deal-by-may-11-2026,"US x Iran permanent peace deal by May 11, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,5134068.761336026,88
us-x-iran-permanent-peace-deal-by-may-13-2026,"US x Iran permanent peace deal by May 13, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2650977.8309899955,88
us-x-iran-permanent-peace-deal-by-july-31-2026-831-252,"US x Iran permanent peace deal by July 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2714154.2762240404,88
us-x-iran-permanent-peace-deal-by-june-15-2026-734-856-129,"US x Iran permanent peace deal by June 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,3576136.60075199,88
us-x-iran-permanent-peace-deal-by-may-22-2026,"US x Iran permanent peace deal by May 22, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,7704920.399582997,88
us-x-iran-permanent-peace-deal-by-may-26-2026,"US x Iran permanent peace deal by May 26, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,22930944.340371944,88
us-x-iran-permanent-peace-deal-by-june-7-2026,"US x Iran permanent peace deal by June 7, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2155409.144780993,88
will-the-iran-ceasefire-continue-through-may-20,Will the Iran ceasefire continue through May 20?,geopolitics,1,US-Iran diplomacy & sanctions,507173.5936950005,88
will-the-iran-ceasefire-continue-through-may-27-496,Will the Iran ceasefire continue through May 27?,geopolitics,1,US-Iran diplomacy & sanctions,1241991.2771669987,88
will-the-iran-ceasefire-continue-through-may-31-654-633,Will the Iran ceasefire continue through May 31?,geopolitics,1,US-Iran diplomacy & sanctions,2166168.0901229987,88
will-the-iran-ceasefire-continue-through-july-31-157-645,Will the Iran ceasefire continue through July 31?,geopolitics,1,US-Iran diplomacy & sanctions,144584.49579100017,88
will-the-iran-ceasefire-continue-through-december-31-395-943,Will the Iran ceasefire continue through December 31?,geopolitics,1,US-Iran diplomacy & sanctions,363367.9782249999,88
will-the-iran-ceasefire-continue-through-may-21,Will the Iran ceasefire continue through May 21?,geopolitics,1,US-Iran diplomacy & sanctions,1343114.0963930092,88
will-the-iran-ceasefire-continue-through-may-22,Will the Iran ceasefire continue through May 22?,geopolitics,1,US-Iran diplomacy & sanctions,9281356.548808977,88
will-the-iran-ceasefire-continue-through-june-7-849,Will the Iran ceasefire continue through June 7?,geopolitics,1,US-Iran diplomacy & sanctions,367775.85909600015,88
will-the-iran-ceasefire-continue-through-may-24-733,Will the Iran ceasefire continue through May 24?,geopolitics,1,US-Iran diplomacy & sanctions,17287260.93632404,88
will-the-iran-ceasefire-continue-through-june-15-136-565,Will the Iran ceasefire continue through June 15?,geopolitics,1,US-Iran diplomacy & sanctions,391788.94899999973,88
will-the-iran-ceasefire-continue-through-june-30-529-427,Will the Iran ceasefire continue through June 30?,geopolitics,1,US-Iran diplomacy & sanctions,300055.4086359996,88
will-the-iran-ceasefire-continue-through-may-23,Will the Iran ceasefire continue through May 23?,geopolitics,1,US-Iran diplomacy & sanctions,3224533.7693169867,88
will-the-iran-ceasefire-continue-through-may-25,Will the Iran ceasefire continue through May 25?,geopolitics,1,US-Iran diplomacy & sanctions,5013203.73867499,88
will-the-iran-ceasefire-continue-through-may-26,Will the Iran ceasefire continue through May 26?,geopolitics,1,US-Iran diplomacy & sanctions,1062433.1638,88
will-the-iran-ceasefire-continue-through-may-28,Will the Iran ceasefire continue through May 28?,geopolitics,1,US-Iran diplomacy & sanctions,621269.5375009992,88
us-x-iran-diplomatic-meeting-by-april-15-2026-398,"US x Iran diplomatic meeting by April 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,74656.74052799997,88
us-x-iran-diplomatic-meeting-by-april-16-2026-943,"US x Iran diplomatic meeting by April 16, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,168548.92967200006,88
us-x-iran-diplomatic-meeting-by-april-17-2026-229,"US x Iran diplomatic meeting by April 17, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,251679.0049949999,88
us-x-iran-diplomatic-meeting-by-april-18-2026-456,"US x Iran diplomatic meeting by April 18, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1200364.4156270055,88
us-x-iran-diplomatic-meeting-by-april-22-2026-321-831,"US x Iran diplomatic meeting by April 22, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2800625.589255933,88
us-x-iran-diplomatic-meeting-by-april-30-2026-299-459-263-225,"US x Iran diplomatic meeting by April 30, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,5536436.057733946,88
us-x-iran-diplomatic-meeting-by-april-19-2026,"US x Iran diplomatic meeting by April 19, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,442185.56939699996,88
us-x-iran-diplomatic-meeting-by-april-21-2026,"US x Iran diplomatic meeting by April 21, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2280750.198177001,88
us-x-iran-diplomatic-meeting-by-april-20-2026,"US x Iran diplomatic meeting by April 20, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1551804.155858008,88
us-x-iran-diplomatic-meeting-by-april-23-2026,"US x Iran diplomatic meeting by April 23, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1126160.0434409997,88
us-x-iran-diplomatic-meeting-by-april-24-2026,"US x Iran diplomatic meeting by April 24, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1466057.2121610108,88
us-x-iran-diplomatic-meeting-by-april-25-2026,"US x Iran diplomatic meeting by April 25, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1594750.3135270022,88
us-x-iran-diplomatic-meeting-by-april-27-2026,"US x Iran diplomatic meeting by April 27, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2129203.7451340063,88
us-x-iran-diplomatic-meeting-by-april-29-2026,"US x Iran diplomatic meeting by April 29, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1415573.838840005,88
us-x-iran-diplomatic-meeting-by-may-5-2026,"US x Iran diplomatic meeting by May 5, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,3382145.0385539904,88
us-x-iran-diplomatic-meeting-by-april-26-2026,"US x Iran diplomatic meeting by April 26, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1986479.3960479975,88
us-x-iran-diplomatic-meeting-by-april-28-2026,"US x Iran diplomatic meeting by April 28, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,1840001.809215998,88
us-x-iran-diplomatic-meeting-by-may-15-2026,"US x Iran diplomatic meeting by May 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,4312006.6605219785,88
us-x-iran-diplomatic-meeting-by-may-31-2026-283-616,"US x Iran diplomatic meeting by May 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,4393042.873919005,88
us-x-iran-diplomatic-meeting-by-june-30-2026-983-259-948,"US x Iran diplomatic meeting by June 30, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,2295479.4585049967,88
us-x-iran-diplomatic-meeting-by-june-15-2026-671,"US x Iran diplomatic meeting by June 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,626903.6245059996,88
us-x-iran-diplomatic-meeting-by-may-22-2026-516,"US x Iran diplomatic meeting by May 22, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,240775.2967690001,88
us-x-iran-diplomatic-meeting-by-july-31-2026-436,"US x Iran diplomatic meeting by July 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,149858.4182210001,88
us-x-iran-diplomatic-meeting-by-may-28-2026,"US x Iran diplomatic meeting by May 28, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,121667.93831099985,88
us-x-iran-diplomatic-meeting-by-june-3-2026,"US x Iran diplomatic meeting by June 3, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,41963.59121400001,88
us-x-iran-diplomatic-meeting-by-june-7-2026,"US x Iran diplomatic meeting by June 7, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,37849.395794,88
us-announces-new-iran-agreementceasefire-extension-by-may-28,US announces new Iran agreement/ceasefire extension by May 28?,geopolitics,1,US-Iran diplomacy & sanctions,709070.7807040061,88
us-announces-new-iran-agreementceasefire-extension-by-june-30-848-925,US announces new Iran agreement/ceasefire extension by June 30?,geopolitics,1,US-Iran diplomacy & sanctions,230390.74116000033,88
us-announces-new-iran-agreementceasefire-extension-by-may-27,US announces new Iran agreement/ceasefire extension by May 27?,geopolitics,1,US-Iran diplomacy & sanctions,2320254.7957829987,88
us-announces-new-iran-agreementceasefire-extension-by-may-29,US announces new Iran agreement/ceasefire extension by May 29?,geopolitics,1,US-Iran diplomacy & sanctions,213619.95265399985,88
us-announces-new-iran-agreementceasefire-extension-by-may-30,US announces new Iran agreement/ceasefire extension by May 30?,geopolitics,1,US-Iran diplomacy & sanctions,80591.31184099994,88
us-announces-new-iran-agreementceasefire-extension-by-june-3-569,US announces new Iran agreement/ceasefire extension by June 3?,geopolitics,1,US-Iran diplomacy & sanctions,83924.1561950006,88
us-announces-new-iran-agreementceasefire-extension-by-may-26,US announces new Iran agreement/ceasefire extension by May 26?,geopolitics,1,US-Iran diplomacy & sanctions,1682300.2988719977,88
us-announces-new-iran-agreementceasefire-extension-by-may-23,US announces new Iran agreement/ceasefire extension by May 23?,geopolitics,1,US-Iran diplomacy & sanctions,1578662.5938709995,88
us-announces-new-iran-agreementceasefire-extension-by-may-25,US announces new Iran agreement/ceasefire extension by May 25?,geopolitics,1,US-Iran diplomacy & sanctions,1382706.0628460017,88
us-announces-new-iran-agreementceasefire-extension-by-may-24,US announces new Iran agreement/ceasefire extension by May 24?,geopolitics,1,US-Iran diplomacy & sanctions,1586365.9929380051,88
us-announces-new-iran-agreementceasefire-extension-by-june-7-265-824-655,US announces new Iran agreement/ceasefire extension by June 7?,geopolitics,1,US-Iran diplomacy & sanctions,621732.9823859992,88
us-announces-new-iran-agreementceasefire-extension-by-may-31-665-831-238,US announces new Iran agreement/ceasefire extension by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,2087391.0763530035,88
will-trump-agree-to-iranian-oil-sanction-relief-by-may-31,Will Trump agree to Iranian oil sanction relief by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,607048.421388999,88
will-trump-agree-to-unfreeze-iranian-assets-by-may-31,Will Trump agree to unfreeze Iranian assets by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,742948.6019679928,88
will-donald-trump-attend-the-next-us-x-iran-diplomatic-meeting,Will Donald Trump attend the next US x Iran diplomatic meeting?,geopolitics,1,US-Iran diplomacy & sanctions,237836.29015700004,88
will-jd-vance-attend-the-next-us-x-iran-diplomatic-meeting,Will J.D. Vance attend the next US x Iran diplomatic meeting?,geopolitics,1,US-Iran diplomacy & sanctions,675746.9868119982,88
will-steve-witkoff-attend-the-next-us-x-iran-diplomatic-meeting,Will Steve Witkoff attend the next US x Iran diplomatic meeting?,geopolitics,1,US-Iran diplomacy & sanctions,110927.44628699984,88
will-marco-rubio-attend-the-next-us-x-iran-diplomatic-meeting,Will Marco Rubio attend the next US x Iran diplomatic meeting?,geopolitics,1,US-Iran diplomacy & sanctions,97269.51716500006,88
will-jared-kushner-attend-the-next-us-x-iran-diplomatic-meeting,Will Jared Kushner attend the next US x Iran diplomatic meeting?,geopolitics,1,US-Iran diplomacy & sanctions,135816.8852619994,88
will-trump-speak-to-masoud-pezeshkian-in-may,Will Trump speak to Masoud Pezeshkian in May?,geopolitics,1,US-Iran diplomacy & sanctions,18081.63594899999,88
will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-15-2026,"Will JD Vance have a diplomatic meeting with Iran by May 15, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,55838.526814999954,88
will-jd-vance-have-a-diplomatic-meeting-with-iran-by-june-30-2026,"Will JD Vance have a diplomatic meeting with Iran by June 30, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,30431.284956999993,88
will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-31-2026,"Will JD Vance have a diplomatic meeting with Iran by May 31, 2026?",geopolitics,1,US-Iran diplomacy & sanctions,89202.09575600011,88
will-jd-vance-have-a-diplomatic-meeting-with-iran-by-may-31,Will J.D. Vance have a diplomatic meeting with Iran by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,53665.96924100009,88
will-jared-kushner-have-a-diplomatic-meeting-with-iran-by-may-31,Will Jared Kushner have a diplomatic meeting with Iran by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,43248.81681600004,88
will-donald-trump-have-a-diplomatic-meeting-with-iran-by-may-31,Will Donald Trump have a diplomatic meeting with Iran by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,12192.294529000004,88
will-marco-rubio-have-a-diplomatic-meeting-with-iran-by-may-31,Will Marco Rubio have a diplomatic meeting with Iran by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,21241.606745,88
will-steve-witkoff-have-a-diplomatic-meeting-with-iran-by-may-31,Will Steve Witkoff have a diplomatic meeting with Iran by May 31?,geopolitics,1,US-Iran diplomacy & sanctions,32308.43764900016,88
will-israel-reopen-its-embassy-in-iran-in-2026,Will Israel reopen its embassy in Iran in 2026?,geopolitics,1,US-Iran diplomacy & sanctions,131757.88120800018,88
will-the-us-reopen-its-embassy-in-iran-in-2026,Will the US reopen its embassy in Iran in 2026?,geopolitics,1,US-Iran diplomacy & sanctions,100239.67304199994,88
will-trump-agree-to-iranian-oil-sanction-relief-by-june-30,Will Trump agree to Iranian oil sanction relief by June 30?,geopolitics,1,US-Iran diplomacy & sanctions,14434.195170000283,88
will-trump-agree-to-unfreeze-iranian-assets-by-june-30,Will Trump agree to unfreeze Iranian assets by June 30?,geopolitics,1,US-Iran diplomacy & sanctions,21553.12054699996,88
evt::where-will-the-next-us-iran-diplomatic-meeting-happen-455,Where will the next US-Iran diplomatic meeting happen?,geopolitics,1,US-Iran diplomacy & sanctions,7602149.575914003,88
israel-x-syria-security-agreement-by-september-30,Israel x Syria security agreement by September 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,235947.811644,64
israel-x-syria-security-agreement-by-december-31-629-842,Israel x Syria security agreement by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,108205.882955,64
israel-x-syria-security-agreement-by-october-31,Israel x Syria security agreement by October 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,7162.192392,64
israel-x-syria-security-agreement-by-november-30,Israel x Syria security agreement by November 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,5438.434571,64
israel-x-syria-security-agreement-by-january-31,Israel x Syria security agreement by January 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,73884.947518,64
israel-x-syria-security-agreement-by-march-31,Israel x Syria security agreement by March 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,152061.68471700014,64
israel-x-syria-security-agreement-by-june-30,Israel x Syria security agreement by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,7908842.544761995,64
israel-x-hamas-ceasefire-cancelled-by-october-31,Israel x Hamas ceasefire cancelled by October 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,2502858.18776,64
israel-x-hamas-ceasefire-cancelled-by-december-31-672-844,Israel x Hamas ceasefire cancelled by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,708479.043831,64
israel-x-hamas-ceasefire-cancelled-by-november-30-546-524,Israel x Hamas ceasefire cancelled by November 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,347840.957852,64
israel-x-hamas-ceasefire-cancelled-by-november-7-918,Israel x Hamas ceasefire cancelled by November 7?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,201515.521018,64
israel-x-hamas-ceasefire-cancelled-by-march-31-2026-824,"Israel x Hamas ceasefire cancelled by March 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,144634.3960509999,64
israel-x-hamas-ceasefire-cancelled-by-january-31,Israel x Hamas ceasefire cancelled by January 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,0.0,64
israel-x-hamas-ceasefire-cancelled-by-june-30,Israel x Hamas ceasefire cancelled by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,117929.22833400007,64
israel-closes-its-airspace-by-may-8,Israel closes its airspace by May 8?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,495248.1238859994,64
israel-closes-its-airspace-by-may-31,Israel closes its airspace by May 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,1928348.8654990068,64
israel-closes-its-airspace-by-may-24,Israel closes its airspace by May 24?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,570942.8047010016,64
israel-closes-its-airspace-by-june-15-687,Israel closes its airspace by June 15?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,156223.11832900066,64
israel-closes-its-airspace-by-june-30-324,Israel closes its airspace by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,109838.60776099963,64
israel-x-hamas-ceasefire-phase-ii-by-october-31,Israel x Hamas Ceasefire Phase II by October 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,202282.328875,64
israel-x-hamas-ceasefire-phase-ii-by-december-31-521,Israel x Hamas Ceasefire Phase II by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,363917.756022,64
israel-x-hamas-ceasefire-phase-ii-by-march-31-117-352,Israel x Hamas Ceasefire Phase II by March 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,599461.1816790025,64
israel-x-hamas-ceasefire-phase-ii-by-november-30,Israel x Hamas Ceasefire Phase II by November 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,373237.470783,64
israel-x-hamas-ceasefire-phase-ii-by-january-31,Israel x Hamas Ceasefire Phase II by January 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,717602.46011,64
israel-x-hamas-ceasefire-phase-ii-by-february-28,Israel x Hamas Ceasefire Phase II by February 28?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,0.0,64
israel-x-hamas-ceasefire-phase-ii-by-june-30,Israel x Hamas Ceasefire Phase II by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,492970.78658399964,64
israel-and-indonesia-normalize-relations-by-december-31-2026-618-741,"Israel and Indonesia normalize relations by December 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,440289.8744430009,64
israel-and-indonesia-normalize-relations-by-june-30-2026,"Israel and Indonesia normalize relations by June 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,1936540.1784649973,64
israel-and-syria-normalize-relations-in-2025,"Israel and Syria normalize relations by December 31, 2025?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,837266.369772,64
israel-and-syria-normalize-relations-by-june-30-2026,"Israel and Syria normalize relations by June 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,616707.9893800026,64
israel-and-syria-normalize-relations-by-december-31-2026-166,"Israel and Syria normalize relations by December 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,625943.6935879973,64
will-hamaz-disarm-by-december-31-858,Will Hamas agree to disarm by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,1141374.498639,64
will-hamas-agree-to-disarm-by-november-30-365,Will Hamas agree to disarm by November 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,173282.628964,64
will-hamas-agree-to-disarm-by-march-31-966,Will Hamas agree to disarm by March 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,274563.17174700013,64
will-hamas-agree-to-disarm-by-june-30,Will Hamas agree to disarm by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,253049.58416899992,64
will-hamas-agree-to-disarm-by-february-28,Will Hamas agree to disarm by February 28?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,12570.90016,64
israel-strike-on-yemen-by-june-30-2026-285-633-267-857,"Israel strike on Yemen by June 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,487138.67199100077,64
israel-strike-on-yemen-by-march-31-2026,"Israel strike on Yemen by March 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,689942.2988790005,64
israel-strike-on-yemen-by-may-31-2026-588-747-911,"Israel strike on Yemen by May 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,130700.8703369998,64
israel-strike-on-yemen-by-april-30-2026-212-911,"Israel strike on Yemen by April 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,251419.7856920006,64
israel-military-action-against-yemen-by-april-15-2026,"Israel military action against Yemen by April 15, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,211648.31661599933,64
foreign-intervention-in-gaza-by-march-31,Foreign intervention in Gaza by March 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,364437.9665219997,64
foreign-intervention-in-gaza-by-april-30,Foreign intervention in Gaza by April 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,184867.37947700004,64
foreign-intervention-in-gaza-by-june-30,Foreign intervention in Gaza by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,65876.57444199998,64
will-israel-launch-a-major-ground-offensive-in-gaza-by-december-31,Will Israel launch a major ground offensive in Gaza by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,50689.76716,64
will-israel-launch-a-major-ground-offensive-in-gaza-by-october-31,Will Israel launch a major ground offensive in Gaza by October 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,100196.595126,64
will-israel-launch-a-major-ground-offensive-in-gaza-by-march-31,Will Israel launch a major ground offensive in Gaza by March 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,325856.16743499925,64
will-israel-launch-a-major-ground-offensive-in-gaza-by-december-31-828,Will Israel launch a major ground offensive in Gaza by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,33413.39620000002,64
will-israel-launch-a-major-ground-offensive-in-gaza-by-june-30,Will Israel launch a major ground offensive in Gaza by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,70725.08861300012,64
will-donald-trump-visit-israel-in-2026,Will Donald Trump visit Israel in 2026?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,25195.468135999956,64
will-israel-annex-any-territory-by-december-31,Will Israel annex any territory by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,250252.573586,64
will-israel-annex-any-territory-by-june-30,Will Israel annex any territory by June 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,177054.56811600018,64
will-israel-annex-any-territory-by-december-31-348,Will Israel annex any territory by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,13000.582519000005,64
gaza-flotilla-enters-israeli-waters-by-31,Gaza flotilla enters Israeli waters by May 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,309265.60572600143,64
israel-and-saudi-arabia-normalize-relations-before-2027,Israel and Saudi Arabia normalize relations before 2027?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,242344.53715499936,64
israel-x-turkey-military-clash-before-2027,Israel x Turkey military clash before 2027?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,208474.3854180003,64
israel-strike-on-damascus-by-september-30,Israel strike on Damascus by September 30?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,16769.883532,64
israel-strike-on-damascus-by-december-31,Israel strike on Damascus by December 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,8914.864654,64
israel-strike-on-damascus-by-october-31,Israel strike on Damascus by October 31?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,11777.752765,64
israel-strike-on-damascus-by-march-31-2026,"Israel strike on Damascus by March 31, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,135150.3251960002,64
israel-military-action-on-damascus-by-april-30-2026,"Israel military action on Damascus by April 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,7531.232033999998,64
israel-military-action-on-damascus-by-june-30-2026,"Israel military action on Damascus by June 30, 2026?",geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,3623.6319700000017,64
will-israel-annex-gaza-territory-by-2026,Will Israel annex Gaza territory by June 30 2026?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,97064.20495599955,64
will-israel-annex-west-bank-territory-before-2027,Will Israel annex West Bank territory before 2027?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,74111.06506899996,64
evt::how-many-different-countries-will-israel-strike-in-2026,How many different countries will Israel strike in 2026?,geopolitics,2,Israel-Gaza/Hamas conflict & ceasefire,6729964.646951999,64
ukraine-recognizes-russian-sovereignty-over-ukrainian-territory-in-2025,"Ukraine recognizes Russian sovereignty over its territory by December 31, 2025?",geopolitics,3,Russia-Ukraine ceasefire & peace process,2130098.430134,63
