slug,question,primary_tag,event_id,market_volume,degree,community_id
will-russia-capture-all-of-huliaipole-by-february-28,Will Russia capture all of Huliaipole by February 28?,geopolitics,198776,414628.167892,42,6
will-russia-enter-dobropillia-by-april-30,Will Russia enter Dobropillia by April 30?,ukraine-map,100406,13289.203497999997,38,6
will-russia-enter-orikhiv-by-may-31,Will Russia enter Orikhiv by May 31?,politics,87089,4030.692478999999,36,6
will-russia-enter-borova-by-march-31,Will Russia enter Borova by March 31?,politics,91164,79352.42568900007,34,6
will-russia-enter-borova-by-june-30,Will Russia enter Borova by June 30?,politics,91164,30.0,34,6
will-russia-enter-sloviansk-by-december-31-2026,"Will Russia enter Sloviansk by December 31, 2026?",geopolitics,474389,9484.905819,33,6
will-ukraine-recapture-crimean-territory-by-june-30-2026,"Will Ukraine recapture Crimean territory by June 30, 2026?",ukraine,48978,668544.126399,31,6
will-russia-enter-borova-by-december-31,Will Russia enter Borova by December 31?,politics,91164,54511.306734,30,6
will-ukraine-recapture-crimean-territory-by-december-31-2026,"Will Ukraine recapture Crimean territory by December 31, 2026?",ukraine,48978,37.230258,30,6
will-russia-enter-borova-by-april-30,Will Russia enter Borova by April 30?,politics,91164,3540.4119090000004,29,6
will-russia-capture-all-of-lyman-by-december-31-2026,"Will Russia capture all of Lyman by December 31, 2026?",ukraine,216725,154325.74866099987,20,6
will-russia-capture-all-of-lyman-by-june-30-2026,"Will Russia capture all of Lyman by June 30, 2026?",ukraine,216725,46195.98462899996,17,6
will-russia-enter-stinky-by-april-30,Will Russia enter Stinky by April 30?,ukraine,227618,12050.192959999998,1,6
will-jean-luc-mlenchon-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean-Luc Mélenchon be on the ballot for the 2027 French presidential election?,france,407284,4760.430157000001,126,7
will-bernard-cazeneuve-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bernard Cazeneuve be on the ballot for the 2027 French presidential election?,france,407284,244.21576300000004,124,7
will-franois-hollande-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Hollande be on the ballot for the 2027 French presidential election?,france,407284,3347.3946300000002,124,7
will-matthieu-pigasse-be-on-the-ballot-for-the-2027-french-presidential-election,Will Matthieu Pigasse be on the ballot for the 2027 French presidential election?,france,407284,5131.731306,124,7
will-sgolne-royal-be-on-the-ballot-for-the-2027-french-presidential-election,Will Ségolène Royal be on the ballot for the 2027 French presidential election?,france,407284,773.381261,124,7
will-xavier-bertrand-be-on-the-ballot-for-the-2027-french-presidential-election,Will Xavier Bertrand be on the ballot for the 2027 French presidential election?,france,407284,800.5764180000001,124,7
will-jean-michel-fauvergue-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean-Michel Fauvergue be on the ballot for the 2027 French presidential election?,france,407284,950.258049,124,7
will-franois-bayrou-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Bayrou be on the ballot for the 2027 French presidential election?,france,407284,2245.3044280000004,124,7
will-nicolas-dupont-aignan-be-on-the-ballot-for-the-2027-french-presidential-election,Will Nicolas Dupont-Aignan be on the ballot for the 2027 French presidential election?,france,407284,340.97697700000003,123,7
will-franois-asselineau-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Asselineau be on the ballot for the 2027 French presidential election?,france,407284,1997.4694419999996,123,7
will-dominique-de-villepin-be-on-the-ballot-for-the-2027-french-presidential-election,Will Dominique de Villepin be on the ballot for the 2027 French presidential election?,france,407284,2385.1560260000006,123,7
will-douard-philippe-be-on-the-ballot-for-the-2027-french-presidential-election,Will Édouard Philippe be on the ballot for the 2027 French presidential election?,france,407284,6179.228518,123,7
will-grald-darmanin-be-on-the-ballot-for-the-2027-french-presidential-election,Will Gérald Darmanin be on the ballot for the 2027 French presidential election?,france,407284,729.988038,122,7
will-yal-braun-pivet-be-on-the-ballot-for-the-2027-french-presidential-election,Will Yaël Braun-Pivet be on the ballot for the 2027 French presidential election?,france,407284,478.2799320000001,122,7
will-gabriel-attal-be-on-the-ballot-for-the-2027-french-presidential-election,Will Gabriel Attal be on the ballot for the 2027 French presidential election?,france,407284,2837.6427949999993,122,7
will-delphine-batho-be-on-the-ballot-for-the-2027-french-presidential-election,Will Delphine Batho be on the ballot for the 2027 French presidential election?,france,407284,456.573594,121,7
will-david-lisnard-be-on-the-ballot-for-the-2027-french-presidential-election,Will David Lisnard be on the ballot for the 2027 French presidential election?,france,407284,1807.475276,121,7
will-manuel-valls-be-on-the-ballot-for-the-2027-french-presidential-election,Will Manuel Valls be on the ballot for the 2027 French presidential election?,france,407284,648.3274409999999,120,7
will-nathalie-arthaud-be-on-the-ballot-for-the-2027-french-presidential-election,Will Nathalie Arthaud be on the ballot for the 2027 French presidential election?,france,407284,2127.063137,119,7
will-sbastien-lecornu-be-on-the-ballot-for-the-2027-french-presidential-election,Will Sébastien Lecornu be on the ballot for the 2027 French presidential election?,france,407284,273.227013,119,7
will-laurent-wauquiez-be-on-the-ballot-for-the-2027-french-presidential-election,Will Laurent Wauquiez be on the ballot for the 2027 French presidential election?,france,407284,868.4121719999998,118,7
will-olivier-faure-be-on-the-ballot-for-the-2027-french-presidential-election,Will Olivier Faure be on the ballot for the 2027 French presidential election?,france,407284,242.474242,117,7
will-philippe-de-villiers-be-on-the-ballot-for-the-2027-french-presidential-election,Will Philippe de Villiers be on the ballot for the 2027 French presidential election?,france,407284,1244.050903,117,7
will-ric-zemmour-be-on-the-ballot-for-the-2027-french-presidential-election,Will Éric Zemmour be on the ballot for the 2027 French presidential election?,france,407284,1567.2776429999994,116,7
will-michel-barnier-be-on-the-ballot-for-the-2027-french-presidential-election,Will Michel Barnier be on the ballot for the 2027 French presidential election?,france,407284,1280.65476,116,7
will-juan-branco-be-on-the-ballot-for-the-2027-french-presidential-election,Will Juan Branco be on the ballot for the 2027 French presidential election?,france,407284,1831.5392460000003,115,7
will-fabien-roussel-be-on-the-ballot-for-the-2027-french-presidential-election,Will Fabien Roussel be on the ballot for the 2027 French presidential election?,france,407284,1334.820987,114,7
will-raphal-glucksmann-be-on-the-ballot-for-the-2027-french-presidential-election,Will Raphaël Glucksmann be on the ballot for the 2027 French presidential election?,france,407284,3329.4793809999996,111,7
will-jordan-bardella-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jordan Bardella be on the ballot for the 2027 French presidential election?,france,407284,1544.529498,110,7
will-jean-castex-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jean Castex be on the ballot for the 2027 French presidential election?,france,407284,1134.558336,110,7
will-bruno-retailleau-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bruno Retailleau be on the ballot for the 2027 French presidential election?,france,407284,3814.8246179999996,110,7
will-mathilde-panot-be-on-the-ballot-for-the-2027-french-presidential-election,Will Mathilde Panot be on the ballot for the 2027 French presidential election?,france,407284,256.03497500000003,110,7
will-karim-bouamrane-be-on-the-ballot-for-the-2027-french-presidential-election,Will Karim Bouamrane be on the ballot for the 2027 French presidential election?,france,407284,1070.3957849999997,108,7
will-jrme-guedj-be-on-the-ballot-for-the-2027-french-presidential-election,Will Jérôme Guedj be on the ballot for the 2027 French presidential election?,france,407284,931.478073,108,7
will-clmentine-autain-be-on-the-ballot-for-the-2027-french-presidential-election,Will Clémentine Autain be on the ballot for the 2027 French presidential election?,france,407284,1574.512731,107,7
will-michel-edouard-leclerc-be-on-the-ballot-for-the-2027-french-presidential-election,Will Michel-Edouard Leclerc be on the ballot for the 2027 French presidential election?,france,407284,1186.86035,107,7
will-manuel-bompard-be-on-the-ballot-for-the-2027-french-presidential-election,Will Manuel Bompard be on the ballot for the 2027 French presidential election?,france,407284,1575.1363879999997,107,7
will-marine-le-pen-be-on-the-ballot-for-the-2027-french-presidential-election,Will Marine Le Pen be on the ballot for the 2027 French presidential election?,france,407284,3060.969359,103,7
will-marine-tondelier-be-on-the-ballot-for-the-2027-french-presidential-election,Will Marine Tondelier be on the ballot for the 2027 French presidential election?,france,407284,1014.578263,101,7
will-franois-ruffin-be-on-the-ballot-for-the-2027-french-presidential-election,Will François Ruffin be on the ballot for the 2027 French presidential election?,france,407284,187.11295800000002,98,7
will-valrie-pcresse-be-on-the-ballot-for-the-2027-french-presidential-election,Will Valérie Pécresse be on the ballot for the 2027 French presidential election?,france,407284,343.652976,97,7
will-teddy-riner-be-on-the-ballot-for-the-2027-french-presidential-election,Will Teddy Riner be on the ballot for the 2027 French presidential election?,france,407284,150.104687,91,7
will-bally-bagayoko-be-on-the-ballot-for-the-2027-french-presidential-election,Will Bally Bagayoko be on the ballot for the 2027 French presidential election?,france,407284,1182.8143119999997,80,7
will-person-by-win-the-2027-french-presidential-election,Will Person BY win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-be-win-the-2027-french-presidential-election,Will Person BE win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-ao-win-the-2027-french-presidential-election,Will Person AO win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-at-win-the-2027-french-presidential-election,Will Person AT win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-an-win-the-2027-french-presidential-election,Will Person AN win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-ae-win-the-2027-french-presidential-election,Will Person AE win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-as-win-the-2027-french-presidential-election,Will Person AS win the 2027 French presidential election?,elections,79987,0.0,46,7
will-person-j-win-the-2027-french-presidential-election,Will Person J win the 2027 French presidential election?,elections,79987,0.0,45,7
will-person-ba-win-the-2027-french-presidential-election,Will Person BA win the 2027 French presidential election?,elections,79987,0.0,45,7
will-person-cf-win-the-2027-french-presidential-election,Will Person CF win the 2027 French presidential election?,elections,79987,0.0,45,7
will-person-aa-win-the-2027-french-presidential-election,Will Person AA win the 2027 French presidential election?,elections,79987,0.0,45,7
will-person-ay-win-the-2027-french-presidential-election,Will Person AY win the 2027 French presidential election?,elections,79987,0.0,45,7
will-person-ax-win-the-2027-french-presidential-election,Will Person AX win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bh-win-the-2027-french-presidential-election,Will Person BH win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bg-win-the-2027-french-presidential-election,Will Person BG win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-cg-win-the-2027-french-presidential-election,Will Person CG win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bo-win-the-2027-french-presidential-election,Will Person BO win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-ck-win-the-2027-french-presidential-election,Will Person CK win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-aw-win-the-2027-french-presidential-election,Will Person AW win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-f-win-the-2027-french-presidential-election,Will Person F win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-ca-win-the-2027-french-presidential-election,Will Person CA win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-ar-win-the-2027-french-presidential-election,Will Person AR win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-o-win-the-2027-french-presidential-election,Will Person O win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-y-win-the-2027-french-presidential-election,Will Person Y win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bn-win-the-2027-french-presidential-election,Will Person BN win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-cl-win-the-2027-french-presidential-election,Will Person CL win the 2027 French presidential election?,elections,79987,0.0,44,7
will-another-person-win-the-2027-french-presidential-election,Will another person win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-n-win-the-2027-french-presidential-election,Will Person N win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bb-win-the-2027-french-presidential-election,Will Person BB win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-bk-win-the-2027-french-presidential-election,Will Person BK win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-s-win-the-2027-french-presidential-election,Will Person S win the 2027 French presidential election?,elections,79987,0.0,44,7
will-person-h-win-the-2027-french-presidential-election,Will Person H win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-p-win-the-2027-french-presidential-election,Will Person P win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bd-win-the-2027-french-presidential-election,Will Person BD win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-af-win-the-2027-french-presidential-election,Will Person AF win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-cp-win-the-2027-french-presidential-election,Will Person CP win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-ah-win-the-2027-french-presidential-election,Will Person AH win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bm-win-the-2027-french-presidential-election,Will Person BM win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-k-win-the-2027-french-presidential-election,Will Person K win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-cb-win-the-2027-french-presidential-election,Will Person CB win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-br-win-the-2027-french-presidential-election,Will Person BR win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bl-win-the-2027-french-presidential-election,Will Person BL win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-ab-win-the-2027-french-presidential-election,Will Person AB win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bp-win-the-2027-french-presidential-election,Will Person BP win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bw-win-the-2027-french-presidential-election,Will Person BW win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-ch-win-the-2027-french-presidential-election,Will Person CH win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-w-win-the-2027-french-presidential-election,Will Person W win the 2027 French presidential election?,elections,79987,0.0,43,7
will-franois-bayrou-win-the-2027-french-presidential-election,Will François Bayrou win the 2027 French presidential election?,elections,79987,4353354.347479991,43,7
will-person-bu-win-the-2027-french-presidential-election,Will Person BU win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-ag-win-the-2027-french-presidential-election,Will Person AG win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-l-win-the-2027-french-presidential-election,Will Person L win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-av-win-the-2027-french-presidential-election,Will Person AV win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-r-win-the-2027-french-presidential-election,Will Person R win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bc-win-the-2027-french-presidential-election,Will Person BC win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bz-win-the-2027-french-presidential-election,Will Person BZ win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-ce-win-the-2027-french-presidential-election,Will Person CE win the 2027 French presidential election?,elections,79987,0.0,43,7
will-franois-asselineau-win-the-2027-french-presidential-election,Will François Asselineau win the 2027 French presidential election?,elections,79987,4174857.916293006,43,7
will-person-bs-win-the-2027-french-presidential-election,Will Person BS win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-bi-win-the-2027-french-presidential-election,Will Person BI win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-co-win-the-2027-french-presidential-election,Will Person CO win the 2027 French presidential election?,elections,79987,0.0,43,7
will-person-t-win-the-2027-french-presidential-election,Will Person T win the 2027 French presidential election?,elections,79987,0.0,42,7
will-douard-philippe-win-the-2027-french-presidential-election,Will Édouard Philippe win the 2027 French presidential election?,elections,79987,786093.7858130244,42,7
will-person-am-win-the-2027-french-presidential-election,Will Person AM win the 2027 French presidential election?,elections,79987,0.0,42,7
will-person-bv-win-the-2027-french-presidential-election,Will Person BV win the 2027 French presidential election?,elections,79987,0.0,42,7
will-clmence-guett-win-the-2027-french-presidential-election,Will Clémence Guetté win the 2027 French presidential election?,elections,79987,3062682.1977220145,42,7
will-jean-luc-mlenchon-win-the-2027-french-presidential-election,Will Jean-Luc Mélenchon win the 2027 French presidential election?,elections,79987,616653.5837909984,42,7
will-person-bj-win-the-2027-french-presidential-election,Will Person BJ win the 2027 French presidential election?,elections,79987,0.0,42,7
will-franois-hollande-win-the-2027-french-presidential-election,Will François Hollande win the 2027 French presidential election?,elections,79987,1079610.752009998,42,7
will-person-al-win-the-2027-french-presidential-election,Will Person AL win the 2027 French presidential election?,elections,79987,0.0,42,7
will-person-cj-win-the-2027-french-presidential-election,Will Person CJ win the 2027 French presidential election?,elections,79987,0.0,42,7
will-person-cn-win-the-2027-french-presidential-election,Will Person CN win the 2027 French presidential election?,elections,79987,0.0,42,7
will-person-bx-win-the-2027-french-presidential-election,Will Person BX win the 2027 French presidential election?,elections,79987,0.0,42,7
will-franois-ruffin-win-the-2027-french-presidential-election,Will François Ruffin win the 2027 French presidential election?,elections,79987,2050220.0905389998,41,7
will-bernard-cazeneuve-win-the-2027-french-presidential-election,Will Bernard Cazeneuve win the 2027 French presidential election?,elections,79987,1495253.7337559967,41,7
will-person-cc-win-the-2027-french-presidential-election,Will Person CC win the 2027 French presidential election?,elections,79987,0.0,41,7
will-person-ci-win-the-2027-french-presidential-election,Will Person CI win the 2027 French presidential election?,elections,79987,0.0,41,7
will-david-lisnard-win-the-2027-french-presidential-election,Will David Lisnard win the 2027 French presidential election?,elections,79987,1205534.5132080044,41,7
will-person-z-win-the-2027-french-presidential-election,Will Person Z win the 2027 French presidential election?,elections,79987,0.0,41,7
will-gabriel-attal-win-the-2027-french-presidential-election,Will Gabriel Attal win the 2027 French presidential election?,elections,79987,1402520.5508730111,40,7
will-person-g-win-the-2027-french-presidential-election,Will Person G win the 2027 French presidential election?,elections,79987,0.0,40,7
will-person-u-win-the-2027-french-presidential-election,Will Person U win the 2027 French presidential election?,elections,79987,0.0,40,7
will-michel-barnier-win-the-2027-french-presidential-election,Will Michel Barnier win the 2027 French presidential election?,elections,79987,3879032.5706660133,40,7
will-sbastien-lecornu-win-the-2027-french-presidential-election,Will Sébastien Lecornu win the 2027 French presidential election?,elections,79987,1012095.3310740002,39,7
will-person-e-win-the-2027-french-presidential-election,Will Person E win the 2027 French presidential election?,elections,79987,0.0,39,7
will-person-m-win-the-2027-french-presidential-election,Will Person M win the 2027 French presidential election?,elections,79987,0.0,39,7
will-person-aq-win-the-2027-french-presidential-election,Will Person AQ win the 2027 French presidential election?,elections,79987,0.0,39,7
will-grald-darmanin-win-the-2027-french-presidential-election,Will Gérald Darmanin win the 2027 French presidential election?,elections,79987,1007199.8858459985,39,7
will-person-ac-win-the-2027-french-presidential-election,Will Person AC win the 2027 French presidential election?,elections,79987,0.0,39,7
will-marine-le-pen-win-the-2027-french-presidential-election,Will Marine Le Pen win the 2027 French presidential election?,elections,79987,573456.7147930004,39,7
will-laurent-wauquiez-win-the-2027-french-presidential-election,Will Laurent Wauquiez win the 2027 French presidential election?,elections,79987,2436541.469605011,38,7
will-fabien-roussel-win-the-2027-french-presidential-election,Will Fabien Roussel win the 2027 French presidential election?,elections,79987,2873142.654920003,38,7
will-person-au-win-the-2027-french-presidential-election,Will Person AU win the 2027 French presidential election?,elections,79987,0.0,38,7
will-person-bf-win-the-2027-french-presidential-election,Will Person BF win the 2027 French presidential election?,elections,79987,0.0,38,7
will-person-bq-win-the-2027-french-presidential-election,Will Person BQ win the 2027 French presidential election?,elections,79987,0.0,38,7
will-person-bt-win-the-2027-french-presidential-election,Will Person BT win the 2027 French presidential election?,elections,79987,0.0,38,7
will-juan-branco-win-the-2027-french-presidential-election,Will Juan Branco win the 2027 French presidential election?,elections,79987,1413775.1788740002,37,7
will-person-ap-win-the-2027-french-presidential-election,Will Person AP win the 2027 French presidential election?,elections,79987,0.0,37,7
will-nicolas-dupont-aignan-win-the-2027-french-presidential-election,Will Nicolas Dupont-Aignan win the 2027 French presidential election?,elections,79987,3161802.6851310157,37,7
will-olivier-faure-win-the-2027-french-presidential-election,Will Olivier Faure win the 2027 French presidential election?,elections,79987,3470182.665969012,37,7
will-bruno-retailleau-win-the-2027-french-presidential-election,Will Bruno Retailleau win the 2027 French presidential election?,elections,79987,1446812.5173439973,37,7
will-ric-zemmour-win-the-2027-french-presidential-election,Will Éric Zemmour win the 2027 French presidential election?,elections,79987,1544253.4385270006,36,7
will-sarah-knafo-be-on-the-ballot-for-the-2027-french-presidential-election,Will Sarah Knafo be on the ballot for the 2027 French presidential election?,france,407284,1900.5174079999993,36,7
will-person-cm-win-the-2027-french-presidential-election,Will Person CM win the 2027 French presidential election?,elections,79987,0.0,36,7
will-person-x-win-the-2027-french-presidential-election,Will Person X win the 2027 French presidential election?,elections,79987,0.0,36,7
will-dominique-de-villepin-win-the-2027-french-presidential-election,Will Dominique de Villepin win the 2027 French presidential election?,elections,79987,1263763.040876996,36,7
will-person-az-win-the-2027-french-presidential-election,Will Person AZ win the 2027 French presidential election?,elections,79987,0.0,35,7
will-sgolne-royal-win-the-2027-french-presidential-election,Will Ségolène Royal win the 2027 French presidential election?,elections,79987,3693673.664665014,35,7
will-clmentine-autain-win-the-2027-french-presidential-election,Will Clémentine Autain win the 2027 French presidential election?,elections,79987,3446470.0429800106,35,7
will-person-v-win-the-2027-french-presidential-election,Will Person V win the 2027 French presidential election?,elections,79987,0.0,35,7
will-jean-castex-win-the-2027-french-presidential-election,Will Jean Castex win the 2027 French presidential election?,elections,79987,802586.5231029991,35,7
will-person-q-win-the-2027-french-presidential-election,Will Person Q win the 2027 French presidential election?,elections,79987,0.0,34,7
will-person-ad-win-the-2027-french-presidential-election,Will Person AD win the 2027 French presidential election?,elections,79987,0.0,34,7
will-raphal-glucksmann-win-the-2027-french-presidential-election,Will Raphaël Glucksmann win the 2027 French presidential election?,elections,79987,999765.5381269994,32,7
will-manuel-bompard-win-the-2027-french-presidential-election,Will Manuel Bompard win the 2027 French presidential election?,elections,79987,3576541.0810639895,32,7
will-person-ai-win-the-2027-french-presidential-election,Will Person AI win the 2027 French presidential election?,elections,79987,0.0,31,7
will-yal-braun-pivet-win-the-2027-french-presidential-election,Will Yaël Braun-Pivet win the 2027 French presidential election?,elections,79987,4201919.077095005,31,7
will-person-ak-win-the-2027-french-presidential-election,Will Person AK win the 2027 French presidential election?,elections,79987,0.0,31,7
will-person-cq-win-the-2027-french-presidential-election,Will Person CQ win the 2027 French presidential election?,elections,79987,0.0,30,7
will-jordan-bardella-win-the-2027-french-presidential-election,Will Jordan Bardella win the 2027 French presidential election?,elections,79987,956634.3569439992,30,7
will-person-aj-win-the-2027-french-presidential-election,Will Person AJ win the 2027 French presidential election?,elections,79987,0.0,29,7
will-person-cd-win-the-2027-french-presidential-election,Will Person CD win the 2027 French presidential election?,elections,79987,0.0,28,7
will-carole-delga-be-on-the-ballot-for-the-2027-french-presidential-election,Will Carole Delga be on the ballot for the 2027 French presidential election?,france,407284,1599.2200659999999,25,7
will-mathilde-panot-win-the-2027-french-presidential-election,Will Mathilde Panot win the 2027 French presidential election?,elections,79987,4449297.750384012,22,7
will-xavier-bertrand-win-the-2027-french-presidential-election,Will Xavier Bertrand win the 2027 French presidential election?,elections,79987,3830676.369227981,21,7
will-marine-tondelier-win-the-2027-french-presidential-election,Will Marine Tondelier win the 2027 French presidential election?,elections,79987,2507423.9698250117,18,7
will-lisabeth-borne-be-on-the-ballot-for-the-2027-french-presidential-election,Will Élisabeth Borne be on the ballot for the 2027 French presidential election?,france,407284,658.786776,16,7
will-valrie-pcresse-win-the-2027-french-presidential-election,Will Valérie Pécresse win the 2027 French presidential election?,elections,79987,2970164.1314090304,15,7
will-sarah-knafo-win-the-2027-french-presidential-election,Will Sarah Knafo win the 2027 French presidential election?,elections,79987,1351405.2956229998,11,7
will-person-i-win-the-2027-french-presidential-election,Will Person I win the 2027 French presidential election?,elections,79987,0.0,11,7
will-carole-delga-win-the-2027-french-presidential-election,Will Carole Delga win the 2027 French presidential election?,elections,79987,3197755.172588022,9,7
will-lisabeth-borne-win-the-2027-french-presidential-election,Will Élisabeth Borne win the 2027 French presidential election?,elections,79987,3916945.319589995,6,7
will-candidate-a-win-the-2026-gangwon-province-gubernatorial-election,Will Candidate A win the 2026 Gangwon Province gubernatorial election?,politics,83730,0.0,122,8
will-candidate-n-win-the-2026-chungcheongnam-province-gubernatorial-election,Will Candidate N win the 2026 Chungcheongnam Province gubernatorial election?,global-elections,83707,0.0,118,8
will-candidate-g-win-the-2026-chungcheongnam-province-gubernatorial-election,Will Candidate G win the 2026 Chungcheongnam Province gubernatorial election?,global-elections,83707,0.0,118,8
will-candidate-a-win-the-2026-chungcheongnam-province-gubernatorial-election,Will Candidate A win the 2026 Chungcheongnam Province gubernatorial election?,global-elections,83707,0.0,115,8
will-candidate-n-win-the-2026-gangwon-province-gubernatorial-election,Will Candidate N win the 2026 Gangwon Province gubernatorial election?,politics,83730,0.0,114,8
will-candidate-l-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate L win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,113,8
will-candidate-a-win-the-2026-chungcheongbuk-province-gubernatorial-election,Will Candidate A win the 2026 Chungcheongbuk Province gubernatorial election?,elections,83713,0.0,112,8
will-candidate-s-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate S win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,112,8
will-candidate-a-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate A win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,112,8
will-candidate-h-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate H win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,112,8
will-candidate-k-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate K win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,111,8
will-candidate-j-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate J win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,111,8
will-candidate-n-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate N win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,110,8
will-candidate-t-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate T win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,109,8
will-candidate-y-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate Y win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,109,8
will-candidate-d-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate D win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,108,8
will-candidate-e-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate E win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,106,8
will-candidate-b-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate B win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,106,8
will-candidate-w-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate W win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,106,8
will-candidate-r-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate R win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,105,8
will-candidate-j-win-the-2026-chungcheongnam-province-gubernatorial-election,Will Candidate J win the 2026 Chungcheongnam Province gubernatorial election?,global-elections,83707,0.0,105,8
will-candidate-n-win-the-2026-chungcheongbuk-province-gubernatorial-election,Will Candidate N win the 2026 Chungcheongbuk Province gubernatorial election?,elections,83713,0.0,104,8
will-candidate-u-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate U win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,103,8
will-candidate-c-win-the-2026-gyeongsangnam-province-gubernatorial-election,Will Candidate C win the 2026 Gyeongsangnam Province Gubernatorial Election?,elections,452754,0.0,103,8
