market_id,micro_group_id,group_label,relationship,rank,confidence,rationale
2002564,geopolitics-94,Israel x Iran permanent peace deal,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2126516,geopolitics-94,Israel x Iran permanent peace deal,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
2126517,geopolitics-94,Israel x Iran permanent peace deal,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
1628448,geopolitics-95,Will Israel launch a ground operation,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1628449,geopolitics-95,Will Israel launch a ground operation,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1808927,geopolitics-95,Will Israel launch a ground operation,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2176270,geopolitics-96,Strait of Hormuz traffic returns to normal,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1809560,geopolitics-96,Strait of Hormuz traffic returns to normal,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2354976,geopolitics-96,Strait of Hormuz traffic returns to normal,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1971905,geopolitics-96,Strait of Hormuz traffic returns to normal,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2176262,geopolitics-96,Strait of Hormuz traffic returns to normal,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
1961410,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1961411,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1961412,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1961413,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2007435,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
1961414,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
2007028,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,6,high,"Same event, different deadlines; earlier deadline is subset of later."
1961415,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,7,high,"Same event, different deadlines; earlier deadline is subset of later."
2119226,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,8,high,"Same event, different deadlines; earlier deadline is subset of later."
2097821,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,9,high,"Same event, different deadlines; earlier deadline is subset of later."
2119227,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,10,high,"Same event, different deadlines; earlier deadline is subset of later."
2354022,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,11,high,"Same event, different deadlines; earlier deadline is subset of later."
1972137,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,12,high,"Same event, different deadlines; earlier deadline is subset of later."
2354023,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,13,high,"Same event, different deadlines; earlier deadline is subset of later."
2354024,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,14,high,"Same event, different deadlines; earlier deadline is subset of later."
2155023,geopolitics-97,Will Donald Trump announce that the United States blockade of the Strait of Horm,IMPLIES,15,high,"Same event, different deadlines; earlier deadline is subset of later."
2111563,geopolitics-98,Will Trump agree to Iranian transit fees,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2321467,geopolitics-98,Will Trump agree to Iranian transit fees,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
956590,geopolitics-99,Will China invade Taiwan,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1633606,geopolitics-99,Will China invade Taiwan,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
567621,geopolitics-99,Will China invade Taiwan,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1811266,geopolitics-99,Will China invade Taiwan,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1633611,geopolitics-99,Will China invade Taiwan,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
521029,geopolitics-100,China x India military clash,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
521028,geopolitics-100,China x India military clash,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
677404,geopolitics-100,China x India military clash,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2006983,geopolitics-101,US obtains Iranian enriched uranium,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2006982,geopolitics-101,US obtains Iranian enriched uranium,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1808970,geopolitics-101,US obtains Iranian enriched uranium,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2183424,geopolitics-101,US obtains Iranian enriched uranium,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2355076,geopolitics-101,US obtains Iranian enriched uranium,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
1731344,geopolitics-102,Iran agrees to surrender enriched uranium stockpile,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2126542,geopolitics-102,Iran agrees to surrender enriched uranium stockpile,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1731345,geopolitics-102,Iran agrees to surrender enriched uranium stockpile,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2355354,geopolitics-102,Iran agrees to surrender enriched uranium stockpile,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1731346,geopolitics-102,Iran agrees to surrender enriched uranium stockpile,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
2111561,geopolitics-103,Will Trump agree to Iranian enrichment of uranium,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2321465,geopolitics-103,Will Trump agree to Iranian enrichment of uranium,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2111640,geopolitics-104,US-Iran nuclear deal,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
957019,geopolitics-104,US-Iran nuclear deal,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1796138,geopolitics-105,Iran agrees to end enrichment of uranium,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2111624,geopolitics-105,Iran agrees to end enrichment of uranium,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1370652,geopolitics-105,Iran agrees to end enrichment of uranium,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1323083,geopolitics-106,Will Hezbollah disarm,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
665228,geopolitics-106,Will Hezbollah disarm,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1929172,geopolitics-106,Will Hezbollah disarm,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2002607,geopolitics-107,Israel withdraws from Lebanon,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2002608,geopolitics-107,Israel withdraws from Lebanon,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2002609,geopolitics-107,Israel withdraws from Lebanon,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2333782,geopolitics-107,Israel withdraws from Lebanon,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2002530,geopolitics-108,Israel x Hezbollah permanent peace deal,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2002531,geopolitics-108,Israel x Hezbollah permanent peace deal,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2354011,geopolitics-108,Israel x Hezbollah permanent peace deal,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2354012,geopolitics-108,Israel x Hezbollah permanent peace deal,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
701301,geopolitics-109,Naim Qassem out as Hezbollah’s secretary-general,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
950001,geopolitics-109,Naim Qassem out as Hezbollah’s secretary-general,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1795678,geopolitics-109,Naim Qassem out as Hezbollah’s secretary-general,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1795679,geopolitics-109,Naim Qassem out as Hezbollah’s secretary-general,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1171824,geopolitics-110,Taiwanese Premier Cho Jung-tai out,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1171825,geopolitics-110,Taiwanese Premier Cho Jung-tai out,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
676386,geopolitics-111,Will India strike Pakistan,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
676388,geopolitics-111,Will India strike Pakistan,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
677352,geopolitics-111,Will India strike Pakistan,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
677356,geopolitics-111,Will India strike Pakistan,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2008302,geopolitics-112,Will Trump visit Pakistan,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1999843,geopolitics-112,Will Trump visit Pakistan,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2364880,geopolitics-112,Will Trump visit Pakistan,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2046076,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2046077,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2046078,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2053636,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2053637,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
2053638,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
2118762,geopolitics-113,Will JD Vance visit Pakistan,IMPLIES,6,high,"Same event, different deadlines; earlier deadline is subset of later."
1484949,geopolitics-114,Netanyahu out,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1632763,geopolitics-114,Netanyahu out,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2098553,geopolitics-114,Netanyahu out,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1484987,geopolitics-114,Netanyahu out,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
567688,geopolitics-114,Netanyahu out,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
586321,geopolitics-115,Israeli parliament dissolved,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
604674,geopolitics-115,Israeli parliament dissolved,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1280207,geopolitics-115,Israeli parliament dissolved,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
604675,geopolitics-115,Israeli parliament dissolved,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2245128,geopolitics-115,Israeli parliament dissolved,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
2354062,geopolitics-115,Israeli parliament dissolved,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
1280208,geopolitics-115,Israeli parliament dissolved,IMPLIES,6,high,"Same event, different deadlines; earlier deadline is subset of later."
2354063,geopolitics-115,Israeli parliament dissolved,IMPLIES,7,high,"Same event, different deadlines; earlier deadline is subset of later."
628935,geopolitics-116,NATO x Russia military clash,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1171858,geopolitics-116,NATO x Russia military clash,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1090496,geopolitics-116,NATO x Russia military clash,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
592190,geopolitics-117,Russian strike on Poland,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
614694,geopolitics-117,Russian strike on Poland,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
677406,geopolitics-117,Russian strike on Poland,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
548080,geopolitics-118,US x Russia military clash,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1127402,geopolitics-118,US x Russia military clash,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
648872,geopolitics-118,US x Russia military clash,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1124834,geopolitics-118,US x Russia military clash,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1107582,geopolitics-119,US strike on Cuba,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1107560,geopolitics-119,US strike on Cuba,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1107581,geopolitics-119,US strike on Cuba,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1117222,geopolitics-120,Miguel Díaz-Canel out as leader of Cuba,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1447508,geopolitics-120,Miguel Díaz-Canel out as leader of Cuba,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1106634,geopolitics-120,Miguel Díaz-Canel out as leader of Cuba,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
689399,geopolitics-120,Miguel Díaz-Canel out as leader of Cuba,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2365130,geopolitics-121,Ex-Cuba leader Raul Castro,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2325607,geopolitics-121,Ex-Cuba leader Raul Castro,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2287570,geopolitics-121,Ex-Cuba leader Raul Castro,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1576153,geopolitics-122,US x Cuba economic deal,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1576154,geopolitics-122,US x Cuba economic deal,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1709753,geopolitics-123,Will Mohammed b,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1709754,geopolitics-123,Will Mohammed b,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1709755,geopolitics-123,Will Mohammed b,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1500590,geopolitics-124,Hamad b,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1896800,geopolitics-124,Hamad b,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2264575,geopolitics-125,Saudi Arabia bans US military aircraft,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2264576,geopolitics-125,Saudi Arabia bans US military aircraft,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1107381,geopolitics-126,US strike on Mexico,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1107361,geopolitics-126,US strike on Mexico,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1107380,geopolitics-126,US strike on Mexico,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
666718,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
666719,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
666720,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1796310,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1796338,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
1796381,geopolitics-127,Will Russia test a nuclear weapon,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
666709,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
666710,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
666711,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1795590,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1795596,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
1795597,geopolitics-128,Will the U.S. test a nuclear weapon,IMPLIES,5,high,"Same event, different deadlines; earlier deadline is subset of later."
2126460,geopolitics-129,Will Crude Oil reach a new all-time high,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2126461,geopolitics-129,Will Crude Oil reach a new all-time high,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2126458,geopolitics-129,Will Crude Oil reach a new all-time high,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2126459,geopolitics-129,Will Crude Oil reach a new all-time high,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
1795911,geopolitics-130,Will Trump visit Greenland,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1124169,geopolitics-130,Will Trump visit Greenland,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1107307,geopolitics-131,US strike on Colombia,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1107284,geopolitics-131,US strike on Colombia,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1107306,geopolitics-131,US strike on Colombia,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1117233,geopolitics-132,Gustavo Petro out as leader of Colombia,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1106656,geopolitics-132,Gustavo Petro out as leader of Colombia,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1663444,geopolitics-133,Will Gustavo Petro be charged,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2097545,geopolitics-133,Will Gustavo Petro be charged,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2117444,geopolitics-133,Will Gustavo Petro be charged,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1820098,geopolitics-134,Will US withdraw from NATO,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1992954,geopolitics-134,Will US withdraw from NATO,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
629267,geopolitics-135,Will any country leave NATO,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1807912,geopolitics-135,Will any country leave NATO,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
701700,geopolitics-136,Labour leadership election scheduled,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
701701,geopolitics-136,Labour leadership election scheduled,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2234510,geopolitics-136,Labour leadership election scheduled,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
701702,geopolitics-136,Labour leadership election scheduled,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
958448,geopolitics-137,Put,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
560317,geopolitics-137,Put,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
956626,geopolitics-138,Zelenskyy out as Ukraine president,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
567689,geopolitics-138,Zelenskyy out as Ukraine president,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
682145,geopolitics-139,U.S. Embassy,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
682144,geopolitics-139,U.S. Embassy,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2170255,geopolitics-140,Bab el-Mandeb Strait effectively closed,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1607575,geopolitics-140,Bab el-Mandeb Strait effectively closed,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1609728,geopolitics-140,Bab el-Mandeb Strait effectively closed,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1980863,geopolitics-140,Bab el-Mandeb Strait effectively closed,IMPLIES,3,high,"Same event, different deadlines; earlier deadline is subset of later."
2170254,geopolitics-140,Bab el-Mandeb Strait effectively closed,IMPLIES,4,high,"Same event, different deadlines; earlier deadline is subset of later."
802373,geopolitics-141,Pedro Sánchez out as PM of Spa,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
802374,geopolitics-141,Pedro Sánchez out as PM of Spa,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
994856,geopolitics-142,Sudan civil war ceasefire,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
994858,geopolitics-142,Sudan civil war ceasefire,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
994859,geopolitics-142,Sudan civil war ceasefire,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1183734,geopolitics-143,Kadyrov out as Head of the Chechen Republic,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1183735,geopolitics-143,Kadyrov out as Head of the Chechen Republic,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1183736,geopolitics-143,Kadyrov out as Head of the Chechen Republic,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1450241,geopolitics-144,Pakistan x Afghanistan ceasefire,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1796268,geopolitics-144,Pakistan x Afghanistan ceasefire,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2117401,geopolitics-144,Pakistan x Afghanistan ceasefire,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2244267,geopolitics-145,Will Trump restart Project Freedom,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2244268,geopolitics-145,Will Trump restart Project Freedom,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2333713,geopolitics-145,Will Trump restart Project Freedom,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
1811265,geopolitics-146,Pete Hegseth out as Secretary of Defense,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
2097554,geopolitics-146,Pete Hegseth out as Secretary of Defense,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1708281,geopolitics-146,Pete Hegseth out as Secretary of Defense,IMPLIES,2,high,"Same event, different deadlines; earlier deadline is subset of later."
2052649,geopolitics-147,Greta Thunberg arrested,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1369483,geopolitics-147,Greta Thunberg arrested,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1117256,geopolitics-148,Mahmoud Abbas out as Palestinian President,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1117255,geopolitics-148,Mahmoud Abbas out as Palestinian President,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
1057401,geopolitics-149,Thailand strikes Cambodia,IMPLIES,0,high,"Same event, different deadlines; earlier deadline is subset of later."
1057402,geopolitics-149,Thailand strikes Cambodia,IMPLIES,1,high,"Same event, different deadlines; earlier deadline is subset of later."
2126439,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,0,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126440,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,1,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126441,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,2,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126442,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,3,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126443,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,4,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126444,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,5,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126445,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,6,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126446,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,7,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126447,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,8,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126448,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,9,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126449,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,10,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126450,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,11,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
2126451,geopolitics-150,US gas price reaches threshold by May 31,IMPLIES,12,high,All resolve YES if gas >= listed price; higher threshold is subset of lower.
1126858,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,0,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126857,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,1,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126856,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,2,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126855,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,3,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126853,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,4,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126852,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,5,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126851,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,6,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1126850,geopolitics-151,Venezuela crude oil production reaches threshold in 2026,IMPLIES,7,high,Resolves YES if production >= listed bpd; higher threshold subset of lower.
1343076,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,0,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343077,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,1,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
1343078,geopolitics-152,USD/KRW reaches high threshold in 2026,IMPLIES,2,high,Resolves YES if USD/KRW >= listed; higher threshold subset of lower.
